stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699720883713,6191,Roubiéchou,43.6541,1.43228,0,1970324837186414,1
3377699720883714,4000,Laparrou,43.6571,1.432,0,1970324837186415,1
3377699720883715,4001,Laparrou,43.6576,1.43178,0,1970324837186415,1
3377699720883716,13810,Gaussen,43.661,1.43153,0,1970324837186416,1
3377699720883717,13811,Gaussen,43.661,1.43152,0,1970324837186416,1
3377699720883718,13821,Salvy,43.6637,1.43078,0,1970324837186417,1
3377699720883719,13820,Salvy,43.6641,1.43057,0,1970324837186417,1
3377699720883720,13831,Eglise Aucamville,43.666,1.42999,0,1970324837186418,2
3377699720883721,13830,Eglise Aucamville,43.6659,1.42997,0,1970324837186418,1
3377699720883722,13850,Favasse,43.6716,1.427,0,1970324837186419,2
3377699720883723,13851,Favasse,43.6713,1.42723,0,1970324837186419,1
3377699720883724,13861,Payen,43.6731,1.42613,0,1970324837186420,1
3377699720883725,13860,Payen,43.6733,1.42597,0,1970324837186420,2
3377699720883726,13871,Aucamville Collège,43.6753,1.42472,0,1970324837186421,1
3377699720883727,13870,Aucamville Collège,43.6755,1.4246,0,1970324837186421,1
3377699720883728,13881,Raude Lauzette,43.6785,1.42288,0,1970324837186422,1
3377699720883729,13880,Raude Lauzette,43.6784,1.42297,0,1970324837186422,1
3377699720883730,13890,Mariel,43.6821,1.42112,0,1970324837186423,1
3377699720883731,13891,Mariel,43.6817,1.42126,0,1970324837186423,1
3377699720883732,13921,Musiciens,43.6837,1.41976,0,1970324837186424,2
3377699720883733,13920,Musiciens,43.684,1.41957,0,1970324837186424,2
3377699720883734,13931,Violettes,43.6868,1.41753,0,1970324837186425,1
3377699720883735,13930,Violettes,43.6874,1.4171,0,1970324837186425,1
3377699720883736,13941,Ecole St-Alban,43.6895,1.41548,0,1970324837186426,1
3377699720883737,13940,Ecole St-Alban,43.6891,1.41595,0,1970324837186426,1
3377699720883738,14180,Acacias,43.6951,1.41073,0,1970324837186427,1
3377699720883739,14181,Acacias,43.6953,1.41058,0,1970324837186427,2
3377699720883740,14191,Prairie,43.7001,1.40786,0,1970324837186428,2
3377699720883741,14190,Prairie,43.7011,1.40756,0,1970324837186428,2
3377699720883742,13901,Peyronnette,43.685,1.42134,0,1970324837186429,1
3377699720883743,13900,Peyronnette,43.6851,1.42139,0,1970324837186429,1
3377699720883744,13910,Jules Verne,43.687,1.42239,0,1970324837186430,1
3377699720883745,13911,Jules Verne,43.6872,1.42248,0,1970324837186430,1
3377699720883746,13700,Sables,43.693,1.41733,0,1970324837186431,2
3377699720883747,13701,Sables,43.6932,1.41713,0,1970324837186431,2
3377699720883748,13961,Egalité,43.6924,1.4201,0,1970324837186432,1
3377699720883749,13960,Egalité,43.6923,1.41992,0,1970324837186432,1
3377699720883750,13971,Tilleuls,43.691,1.42233,0,1970324837186433,2
3377699720883751,13970,Tilleuls,43.6905,1.4225,0,1970324837186433,2
3377699720883752,13981,Ctre Cial St-Alban,43.6892,1.42291,0,1970324837186434,2
3377699720883753,13980,Ctre Cial St-Alban,43.6891,1.42284,0,1970324837186434,2
3377699720883754,13991,Pont Vieil,43.692,1.4273,0,1970324837186435,1
3377699720883755,13990,Pont Vieil,43.6916,1.42707,0,1970324837186435,1
3377699720883756,14010,Pradelle,43.6938,1.43215,0,1970324837186436,2
3377699720883757,14011,Pradelle,43.6939,1.43203,0,1970324837186436,2
3377699720883758,14021,Tour Totier,43.6938,1.43533,0,1970324837186437,1
3377699720883759,14020,Tour Totier,43.694,1.4358,0,1970324837186437,2
3377699720883762,14041,Ecole Castelginest,43.6892,1.43982,0,1970324837186439,1
3377699720883763,14040,Ecole Castelginest,43.6891,1.43976,0,1970324837186439,2
3377699720883764,14050,Millet,43.6873,1.44161,0,1970324837186440,1
3377699720883765,14051,Millet,43.6873,1.44156,0,1970324837186440,1
3377699720883766,14060,Moissons,43.6866,1.44416,0,1970324837186441,1
3377699720883767,14061,Moissons,43.6865,1.44422,0,1970324837186441,1
3377699720883768,14081,Bertrand,43.6955,1.43049,0,1970324837186442,2
3377699720883769,14080,Bertrand,43.696,1.43082,0,1970324837186442,1
3377699720883770,14091,Barthe,43.6971,1.43165,0,1970324837186443,2
3377699720883771,14090,Barthe,43.6974,1.43182,0,1970324837186443,1
3377699720883772,14100,St-Pierre,43.7001,1.43173,0,1970324837186444,2
3377699720883773,14101,St-Pierre,43.7001,1.4316,0,1970324837186444,2
3377699720883776,14121,Barry,43.7134,1.43099,0,1970324837186446,2
3377699720883777,14120,Barry,43.7133,1.43106,0,1970324837186446,2
3377699720883778,14131,Garenne,43.7155,1.43333,0,1970324837186447,2
3377699720883779,14130,Garenne,43.7156,1.43333,0,1970324837186447,2
3377699720883780,14210,Vignemale,43.7185,1.43294,0,1970324837186448,1
3377699720883781,14211,Vignemale,43.7184,1.43294,0,1970324837186448,2
3377699720883782,14220,Pic du Midi,43.7193,1.43539,0,1970324837186449,1
3377699720883783,14221,Pic du Midi,43.7194,1.43522,0,1970324837186449,2
3377699720883784,14161,Acacias,43.7204,1.4382,0,1970324837186450,2
3377699720883785,14160,Acacias,43.7205,1.43839,0,1970324837186450,1
3377699720883786,14151,Maurys,43.7226,1.43647,0,1970324837186451,2
3377699720883787,14150,Maurys,43.7236,1.43458,0,1970324837186451,1
3377699720883788,14140,Mairie Gratentour,43.7223,1.43218,0,1970324837186452,2
3377699720883789,14141,Mairie Gratentour,43.7222,1.43211,0,1970324837186452,1
3377699720883790,14231,Vieille Côte,43.7189,1.42798,0,1970324837186453,1
3377699720883791,14230,Vieille Côte,43.7189,1.42777,0,1970324837186453,1
3377699720883792,14240,Champ del Rey,43.7176,1.42369,0,1970324837186454,1
3377699720883793,14241,Champ del Rey,43.7179,1.42418,0,1970324837186454,1
3377699720883798,13220,Pont Rouge,43.715,1.40496,0,1970324837186457,2
3377699720883799,13221,Pont Rouge,43.7147,1.4047,0,1970324837186457,2
3377699720883800,13231,Gamouna,43.7214,1.40739,0,1970324837186458,1
3377699720883801,13230,Gamouna,43.7213,1.40738,0,1970324837186458,2
3377699720883802,13240,Ecole Bruguières,43.7233,1.40949,0,1970324837186459,2
3377699720883803,13241,Ecole Bruguières,43.7236,1.40966,0,1970324837186459,2
3377699720883804,13251,Bruguières Mairie,43.727,1.41175,0,1970324837186460,1
3377699720883805,13250,Bruguières Mairie,43.7271,1.41175,0,1970324837186460,2
3377699720883806,13261,Hortensias,43.7255,1.41553,0,1970324837186461,2
3377699720883807,13260,Hortensias,43.7254,1.41547,0,1970324837186461,1
3377699720883808,13271,Bruguet,43.7223,1.41545,0,1970324837186462,2
3377699720883809,13270,Bruguet,43.7222,1.41525,0,1970324837186462,1
3377699720883816,6040,Rigal,43.6427,1.43917,0,1970324837186466,2
3377699720883817,6041,Rigal,43.6425,1.43905,0,1970324837186466,1
3377699720883818,460,Baron,43.6455,1.43928,0,1970324837186467,2
3377699720883819,461,Baron,43.6453,1.4392,0,1970324837186467,2
3377699720883820,6071,Rispet,43.6484,1.4389,0,1970324837186468,1
3377699720883821,6070,Rispet,43.6489,1.43892,0,1970324837186468,1
3377699720883822,1820,Croix Bénite,43.654,1.43766,0,1970324837186469,1
3377699720883823,1821,Croix Bénite,43.6543,1.43767,0,1970324837186469,1
3377699720883824,7041,Turlu,43.6575,1.43832,0,1970324837186470,2
3377699720883825,7040,Turlu,43.6578,1.43847,0,1970324837186470,2
3377699720883826,1350,Ch. des Izards,43.6612,1.43922,0,1970324837186471,1
3377699720883827,1351,Ch. des Izards,43.6606,1.43899,0,1970324837186471,1
3377699720883828,4751,Moulis,43.6664,1.44023,0,1970324837186472,1
3377699720883829,4750,Moulis,43.6657,1.44014,0,1970324837186472,1
3377699720883830,14411,Nobles,43.6707,1.44533,0,1970324837186473,1
3377699720883831,14410,Nobles,43.6708,1.44551,0,1970324837186473,2
3377699720883832,14421,Fourquets,43.6719,1.44971,0,1970324837186474,1
3377699720883833,14420,Fourquets,43.6719,1.45043,0,1970324837186474,2
3377699720883834,14431,Gendarmerie,43.6724,1.45234,0,1970324837186475,1
3377699720883835,14430,Gendarmerie,43.6724,1.45238,0,1970324837186475,1
3377699720883836,14450,Chalets,43.6761,1.45626,0,1970324837186476,2
3377699720883837,14451,Chalets,43.6769,1.45603,0,1970324837186476,2
3377699720883838,14461,Mirabelles,43.6787,1.45428,0,1970324837186477,1
3377699720883839,14460,Mirabelles,43.6787,1.45439,0,1970324837186477,2
3377699720883840,14471,Renée Aspe,43.6808,1.45271,0,1970324837186478,2
3377699720883841,14470,Renée Aspe,43.6805,1.45298,0,1970324837186478,2
3377699720883842,14480,Rond-point Chalets,43.6824,1.45128,0,1970324837186479,2
3377699720883843,14481,Rond-point Chalets,43.6823,1.45116,0,1970324837186479,2
3377699720883844,14491,Grazidou,43.6864,1.451,0,1970324837186480,1
3377699720883845,14490,Grazidou,43.6866,1.45107,0,1970324837186480,1
3377699720883846,14501,Clotildes,43.6922,1.4508,0,1970324837186481,2
3377699720883847,14500,Clotildes,43.6925,1.45079,0,1970324837186481,2
3377699720883848,14510,Peyrandrieu,43.696,1.45086,0,1970324837186482,1
3377699720883849,14511,Peyrandrieu,43.696,1.45072,0,1970324837186482,2
3377699720883850,14521,Turtelle,43.7027,1.45919,0,1970324837186483,2
3377699720883851,14520,Turtelle,43.7026,1.45931,0,1970324837186483,2
3377699720883852,14530,Bellevue,43.7029,1.46151,0,1970324837186484,2
3377699720883853,14531,Bellevue,43.703,1.46168,0,1970324837186484,2
3377699720883854,14540,Panchaud,43.7021,1.46468,0,1970324837186485,2
3377699720883855,14541,Panchaud,43.7023,1.46436,0,1970324837186485,1
3377699720883856,14611,Mimosas,43.7009,1.47026,0,1970324837186486,1
3377699720883857,14610,Mimosas,43.7005,1.47089,0,1970324837186486,2
3377699720883858,14660,Bonnecarrère,43.6992,1.473,0,1970324837186487,2
3377699720883859,14661,Bonnecarrère,43.6993,1.47289,0,1970324837186487,2
3377699720883860,14621,Pins,43.6978,1.47529,0,1970324837186488,2
3377699720883861,14620,Pins,43.6978,1.47515,0,1970324837186488,2
3377699720883862,14630,Puntous,43.6968,1.47688,0,1970324837186489,2
3377699720883863,14631,Puntous,43.6968,1.477,0,1970324837186489,1
3377699720883864,14560,Pechbonnieu,43.7057,1.46778,0,1970324837186490,1
3377699720883865,14561,Pechbonnieu,43.7045,1.46684,0,1970324837186490,1
3377699720883866,14570,Roche,43.7092,1.47171,0,1970324837186491,1
3377699720883867,14571,Roche,43.7088,1.47103,0,1970324837186491,1
3377699720883868,14581,Cimetière Montberon,43.7129,1.47668,0,1970324837186492,1
3377699720883869,14580,Cimetière Montberon,43.713,1.47681,0,1970324837186492,2
3377699720883870,14650,Fontaine,43.7148,1.47854,0,1970324837186493,1
3377699720883871,14651,Fontaine,43.7145,1.47816,0,1970324837186493,2
3377699720883872,14590,Eglise Montberon,43.716,1.48012,0,1970324837186494,2
3377699720883873,14591,Eglise Montberon,43.716,1.48001,0,1970324837186494,2
3377699720883874,14960,Chaumière,43.5384,1.48073,0,1970324837186495,1
3377699720883875,14961,Chaumière,43.5385,1.48073,0,1970324837186495,1
3377699720883876,14980,Moulin Armand,43.5307,1.48757,0,1970324837186496,1
3377699720883877,14981,Moulin Armand,43.5307,1.48754,0,1970324837186496,1
3377699720883878,15240,Pinsons,43.5132,1.50473,0,1970324837186497,1
3377699720883879,15241,Pinsons,43.5123,1.5048,0,1970324837186497,1
3377699720883880,15000,Peupliers,43.5232,1.49445,0,1970324837186498,1
3377699720883881,15001,Peupliers,43.5232,1.49446,0,1970324837186498,1
3377699720883883,15010,Ecole Castanet,43.5207,1.49572,0,1970324837186499,1
3377699720883884,15011,Ecole Castanet,43.5191,1.49685,0,1970324837186499,1
3377699720883885,15020,Mairie Castanet,43.5167,1.49806,0,1970324837185143,1
3377699720883886,15021,Mairie Castanet,43.5169,1.49808,0,1970324837185143,1
3377699720883889,15042,Peries,43.5125,1.50114,0,1970324837186501,1
3377699720883890,15251,Blum,43.5145,1.50402,0,1970324837186502,2
3377699720883891,15250,Blum,43.5146,1.50403,0,1970324837186502,1
3377699720883892,15050,Castanet République,43.5167,1.50245,0,1970324837186503,1
3377699720883893,15051,Castanet République,43.5168,1.50235,0,1970324837186503,1
3377699720883894,15061,Verte Prairie,43.5184,1.50474,0,1970324837186504,1
3377699720883895,15060,Verte Prairie,43.5183,1.50457,0,1970324837186504,1
3377699720883896,15071,Artaud,43.5204,1.50572,0,1970324837186505,1
3377699720883897,15070,Artaud,43.5211,1.50519,0,1970324837186505,2
3377699720883898,15080,Fontanelles,43.5223,1.50421,0,1970324837186506,1
3377699720883899,15081,Fontanelles,43.5223,1.50412,0,1970324837186506,1
3377699720883902,14690,Mairie Pechbusque,43.5286,1.45707,0,1970324837186509,1
3377699720883906,4711,Montagne,43.5901,1.3687,0,1970324837186513,2
3377699720883907,4710,Montagne,43.5899,1.37091,0,1970324837186513,2
3377699720883908,15310,Pont du Touch,43.5902,1.36735,0,1970324837186514,1
3377699720883909,15311,Pont du Touch,43.5898,1.36567,0,1970324837186514,2
3377699720883910,15321,Briqueterie,43.5892,1.36237,0,1970324837186515,2
3377699720883911,15320,Briqueterie,43.5891,1.36184,0,1970324837186515,2
3377699720883912,15340,Ctre Cial Tournefeuille,43.588,1.35365,0,1970324837186516,1
3377699720883914,15351,Alphonse Daudet,43.5878,1.35112,0,1970324837186517,1
3377699720883915,15350,Alphonse Daudet,43.5878,1.35077,0,1970324837186517,2
3377699720883916,15360,Montjoie,43.5863,1.34741,0,1970324837186518,1
3377699720883917,15361,Montjoie,43.5861,1.34731,0,1970324837186518,2
3377699720883918,15380,Montel,43.5853,1.34259,0,1970324837186519,1
3377699720883919,15381,Montel,43.585,1.34302,0,1970324837186519,2
3377699720883926,15420,Rouergue,43.5838,1.3329,0,1970324837186523,1
3377699720883927,15421,Rouergue,43.5838,1.33327,0,1970324837186523,1
3377699720883928,15430,Ile de France,43.5839,1.3295,0,1970324837186524,1
3377699720883929,15431,Ile de France,43.5838,1.33018,0,1970324837186524,1
3377699720883930,15440,Camargue,43.5842,1.32648,0,1970324837186525,1
3377699720883931,15441,Camargue,43.5841,1.32678,0,1970324837186525,1
3377699720883932,15451,Touraine,43.5877,1.32201,0,1970324837186526,1
3377699720883933,15450,Touraine,43.5877,1.32206,0,1970324837186526,1
3377699720883936,15461,Pagnol,43.59,1.31957,0,1970324837186527,1
3377699720883938,1160,Casteret,43.5939,1.40177,0,1970324837186528,2
3377699720883939,1161,Casteret,43.5936,1.40173,0,1970324837186528,1
3377699720883942,3830,Lemire,43.5976,1.40372,0,1970324837186529,1
3377699720883943,3831,Lemire,43.5967,1.40315,0,1970324837186529,2
3377699720883944,591,Badiou,43.5998,1.40366,0,1970324837186530,1
3377699720883945,590,Badiou,43.6,1.40369,0,1970324837186530,1
3377699720883946,3330,Grande-Bretagne,43.6021,1.40375,0,1970324837186531,1
3377699720883947,3331,Grande-Bretagne,43.6019,1.40365,0,1970324837186531,1
3377699720883950,1140,Ctre Cial Purpan Sud,43.6081,1.39337,0,1970324837186532,1
3377699720883951,1141,Ctre Cial Purpan Sud,43.608,1.39325,0,1970324837186532,1
3377699720883952,2791,Flambère,43.6084,1.38978,0,1970324837186533,2
3377699720883953,2790,Flambère,43.6085,1.38992,0,1970324837186533,2
3377699720883955,16380,Bisson,43.6083,1.38244,0,1970324837186534,1
3377699720883956,16381,Bisson,43.6083,1.3831,0,1970324837186534,1
3377699720883958,630,Bertier,43.6085,1.37729,0,1970324837186536,2
3377699720883959,631,Bertier,43.6084,1.37791,0,1970324837186536,1
3377699720883960,820,Bouriette,43.6088,1.37353,0,1970324837186537,1
3377699720883961,821,Bouriette,43.6087,1.37376,0,1970324837186537,1
3377699720883962,6900,Terce,43.6068,1.36391,0,1970324837186538,1
3377699720883963,6901,Terce,43.6069,1.36412,0,1970324837186538,1
3377699720883964,16110,Fontaine,43.6099,1.35217,0,1970324837186539,2
3377699720883965,16111,Fontaine,43.6098,1.35122,0,1970324837186539,2
3377699720883966,16120,LP Colomiers,43.61,1.34938,0,1970324837186540,1
3377699720883967,16121,LP Colomiers,43.6099,1.34914,0,1970324837186540,2
3377699720883968,16131,Naurouze,43.6091,1.34493,0,1970324837186541,2
3377699720883969,16130,Naurouze,43.6094,1.34506,0,1970324837186541,1
3377699720883980,16200,Champagne,43.6169,1.33041,0,1970324837186549,1
3377699720883984,16271,"14ème Rgt d'Infanterie",43.6138,1.33117,0,1970324837186553,1
3377699720883985,16270,"14ème Rgt d'Infanterie",43.6139,1.33146,0,1970324837186553,1
3377699720883990,16321,Ossau,43.6055,1.33384,0,1970324837186557,1
3377699720883991,16320,Ossau,43.6057,1.33376,0,1970324837186557,2
3377699720883992,16330,Blanquette,43.6062,1.33108,0,1970324837186558,1
3377699720883993,16331,Blanquette,43.6054,1.33132,0,1970324837186558,1
3377699720883994,16350,Gascogne,43.6072,1.32593,0,1970324837186559,1
3377699720883995,16351,Gascogne,43.6079,1.32587,0,1970324837186559,1
3377699720883996,3771,De Musset,43.5878,1.35599,0,1970324837186560,2
3377699720883997,15510,Castell,43.5873,1.35462,0,1970324837186561,1
3377699720883998,15520,Cimetière Tournefeuille,43.5864,1.35275,0,1970324837186562,1
3377699720883999,15521,Cimetière Tournefeuille,43.5862,1.35239,0,1970324837186562,1
3377699720884000,15531,Cité du Parc,43.5855,1.3502,0,1970324837186563,2
3377699720884001,15530,Cité du Parc,43.5856,1.35039,0,1970324837186563,2
3377699720884002,15540,Résistance,43.5845,1.34756,0,1970324837186564,2
3377699720884003,15541,Résistance,43.5847,1.34797,0,1970324837186564,1
3377699720884004,15551,Eglise Tournefeuille,43.5837,1.34603,0,1970324837186565,2
3377699720884005,15550,Eglise Tournefeuille,43.5837,1.34585,0,1970324837186565,2
3377699720884006,15570,"Résidence d'Oc",43.5798,1.34236,0,1970324837186566,2
3377699720884007,15571,"Résidence d'Oc",43.5796,1.34275,0,1970324837186566,1
3377699720884008,15580,Touch,43.5784,1.34302,0,1970324837186567,2
3377699720884009,15581,Touch,43.5785,1.34312,0,1970324837186567,1
3377699720884010,15591,Tilleuls,43.578,1.34147,0,1970324837186568,2
3377699720884011,15590,Tilleuls,43.5785,1.34046,0,1970324837186568,2
3377699720884012,15600,Amandier,43.5797,1.33881,0,1970324837186569,2
3377699720884013,15601,Amandier,43.5797,1.33879,0,1970324837186569,2
3377699720884014,15611,Catalpas,43.5787,1.3351,0,1970324837186570,2
3377699720884015,15610,Catalpas,43.5787,1.33511,0,1970324837186570,2
3377699720884016,15621,Noisetiers,43.5776,1.33147,0,1970324837186571,1
3377699720884017,15620,Noisetiers,43.5774,1.33088,0,1970324837186571,1
3377699720884018,15480,Gaston Doumergue,43.5837,1.3417,0,1970324837186572,2
3377699720884019,15481,Gaston Doumergue,43.5831,1.34049,0,1970324837186572,2
3377699720884020,15490,Adour,43.5811,1.33543,0,1970324837186573,1
3377699720884021,15491,Adour,43.5813,1.33582,0,1970324837186573,1
3377699720884024,15501,Route de Tarbes,43.5797,1.332,0,1970324837186574,2
3377699720884025,15500,Route de Tarbes,43.5796,1.33166,0,1970324837186574,2
3377699720884026,15641,Mirabeau,43.5746,1.31936,0,1970324837186575,2
3377699720884029,15650,Bernadet,43.5718,1.3121,0,1970324837186576,2
3377699720884030,15671,Loti,43.5687,1.30927,0,1970324837186577,2
3377699720884031,15670,Loti,43.5681,1.30883,0,1970324837186577,1
3377699720884032,15661,Estujats,43.5672,1.30746,0,1970324837186578,2
3377699720884033,15660,Estujats,43.567,1.30658,0,1970324837186578,1
3377699720884034,15680,Pécheurs,43.5663,1.30293,0,1970324837186579,2
3377699720884035,15681,Pécheurs,43.5662,1.30345,0,1970324837186579,2
3377699720884036,15691,Juncasse,43.5657,1.30032,0,1970324837186580,2
3377699720884037,15690,Juncasse,43.5658,1.30041,0,1970324837186580,2
3377699720884038,15901,Capelles,43.5634,1.2958,0,1970324837186581,1
3377699720884039,15900,Capelles,43.5634,1.29564,0,1970324837186581,1
3377699720884040,15910,Fauvettes,43.5612,1.29233,0,1970324837186582,1
